alpha,best_step,best_val_loss,curve_path,device,eval_elapsed_s,eval_ms_step,eval_seq_s,eval_steps_s,eval_tok_s,eval_us_tok,grad_norm,norm,overfit_step,overfit_val_loss,params,peak_alloc_mb,peak_reserved_mb,seed,train_bytes,train_elapsed_s,train_loss,train_ms_step,train_seq_s,train_steps_s,train_tok_s,train_us_tok,val_bytes,val_loss
,1500,1.7179070599377155,norm_runs_cityofgod\curve_meanabs_seed281919623.csv,cuda,2.908966800023336,90.90521250072925,44.00187722973434,11.000469307433585,45057.922283247965,22.19365539568585,0.6152288317680359,meanabs,3000,2.0507892593741417,90314048,10300.44384765625,10436.0,281919623,538457,1301.4035363000003,0.11720626801252365,260.2807072600001,15.368023400998036,3.842005850249509,15736.855962621989,63.54509454589846,59829,3.1631374582648277
,1500,1.615124549716711,norm_runs_cityofgod\curve_meanabs_seed922641176.csv,cuda,2.9052283999626525,90.78838749883289,44.058498120714184,11.014624530178546,45115.902075611324,22.16513366670725,0.4969087243080139,meanabs,2500,1.7403891198337078,90314048,10300.44384765625,10436.0,922641176,538457,1303.541796399979,0.09969509392976761,260.7083592799958,15.342814519054514,3.8357036297636284,15711.042067511822,63.64950177734273,59829,2.9600772336125374
,1500,1.6572575606405735,norm_runs_cityofgod\curve_meanabs_seed1225032379.csv,cuda,2.9032195000327192,90.72560937602248,44.08898465946424,11.02224616486606,45147.12029129138,22.149806976567987,0.6993288993835449,meanabs,2500,1.8534079678356647,90314048,10300.44384765625,10436.0,1225032379,538457,1300.496339800011,0.1448397934436798,260.0992679600022,15.378743782605017,3.8446859456512543,15747.833633387538,63.5007978417974,59829,3.131625361740589
,3000,1.630983553826809,norm_runs_cityofgod\curve_meanabs_nocorr_seed598422775.csv,cuda,2.9961459999904037,93.62956249970011,42.72154961754533,10.680387404386332,43746.866808366416,22.858779907153348,0.831839382648468,meanabs_nocorr,4000,1.7359359413385391,90314048,10300.44384765625,10436.0,598422775,538457,1307.4670240000123,0.5654157400131226,261.49340480000245,15.296752906863226,3.8241882267158065,15663.874976627943,63.841163281250594,59829,2.0663478150963783
,3000,1.5952583849430084,norm_runs_cityofgod\curve_meanabs_nocorr_seed1786548453.csv,cuda,2.8987997999647632,90.58749374889885,44.15620561363221,11.039051403408052,45215.95454835938,22.11608734103976,0.8087782859802246,meanabs_nocorr,4000,1.7273988649249077,90314048,10300.44384765625,10436.0,1786548453,538457,1325.79333330004,0.35405856370925903,265.158666660008,15.085307413801727,3.771326853450432,15447.354791732969,64.73600260254102,59829,2.326884303241968
,3000,1.6586208865046501,norm_runs_cityofgod\curve_meanabs_nocorr_seed1426323417.csv,cuda,2.909850299998652,90.93282187495788,43.98851720999506,10.997129302498765,45044.24162303494,22.20039596556589,0.7531285881996155,meanabs_nocorr,4000,1.7332053110003471,90314048,10300.44384765625,10436.0,1426323417,538457,1329.7471887000138,0.2988429665565491,265.94943774000274,15.040452929667316,3.760113232416829,15401.423799979331,64.92906194824286,59829,2.3653409630060196
,3000,1.7789175771176815,norm_runs_cityofgod\curve_meanabs_nocorr_seed736896387.csv,cuda,2.9011886999942362,90.66214687481988,44.11984646164322,11.029961615410805,45178.72277672266,22.134313201860323,0.8272133469581604,meanabs_nocorr,4000,1.9413694739341736,90314048,10300.44384765625,10436.0,736896387,538457,1308.892423000012,0.42592936754226685,261.7784846000024,15.28009456587695,3.8200236414692377,15646.816835457998,63.910762841797464,59829,2.4105321913957596
,2500,1.7154381945729256,norm_runs_cityofgod\curve_meanabs_nocorr_seed1722602715.csv,cuda,2.9136705999844708,91.05220624951471,43.93084105000827,10.982710262502067,44985.18123520847,22.229542541385428,0.7213464379310608,meanabs_nocorr,4500,2.2156258523464203,90314048,10300.44384765625,10436.0,1722602715,538457,1295.0065713999793,0.21566307544708252,259.0013142799958,15.443937074681257,3.860984268670314,15814.591564473607,63.23274274413961,59829,2.658024627715349
,3000,1.6439814046025276,norm_runs_cityofgod\curve_meanabs_nocorr_seed1639699922.csv,cuda,2.915860300010536,91.12063437532925,43.897850661616914,10.974462665404229,44951.39907749572,22.246248626789367,0.875659167766571,meanabs_nocorr,4000,1.6774161830544472,90314048,10300.44384765625,10436.0,1639699922,538457,1306.1552259000018,0.4556584060192108,261.23104518000036,15.3121157450632,3.8280289362658,15679.606522944718,63.77711063964852,59829,2.252540461719036
,3000,1.6928690560162067,norm_runs_cityofgod\curve_meanabs_nocorr_seed1048955721.csv,cuda,2.9099507000064477,90.93595937520149,43.98699950473951,10.996749876184877,45042.687492853256,22.2011619568363,0.7935681343078613,meanabs_nocorr,4000,1.928896989673376,90314048,10300.44384765625,10436.0,1048955721,538457,1301.3989773999783,0.28516608476638794,260.2797954799957,15.368077236357857,3.8420193090894643,15736.911090030446,63.544871943358324,59829,2.6014057770371437
,3000,1.721964817494154,norm_runs_cityofgod\curve_meanabs_nocorr_seed370076197.csv,cuda,2.9221239000326023,91.31637187601882,43.80375520646879,10.950938801617198,44855.045331424044,22.294036102543657,0.8842692375183105,meanabs_nocorr,4000,1.8514595292508602,90314048,10300.44384765625,10436.0,370076197,538457,1301.7881140999962,0.35512611269950867,260.3576228199992,15.363483337553127,3.840870834388282,15732.206937654402,63.563872758788875,59829,2.414950158447027
